dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,mixed_kernel_gp_ei,66028,35.7882,33.3019,63.8572,0,calibration,
real_matbench_dielectric,source_warmstart_only,66028,43.1496,38.5454,56.4958,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66028,35.7882,33.7212,63.8572,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66029,61.1299,44.6198,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66029,47.6419,43.9712,52.0035,0,calibration,
real_matbench_dielectric,gp_ucb,66029,47.6419,47.6419,52.0035,0,calibration,
real_matbench_dielectric,llm_transfer_router,66029,61.1299,44.6198,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66029,61.1299,44.6198,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66029,56.4702,49.832,43.1752,0,calibration,
real_matbench_dielectric,source_warmstart_only,66029,61.1299,44.6198,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66029,46.403,44.2054,53.2424,0,calibration,
real_matbench_dielectric,care_source_outcome_router,67000,37.2639,33.1875,62.3815,0,heldout,matched_target_only_llm
real_matbench_dielectric,fixed_data_only_transfer,67000,37.2639,33.1875,62.3815,0,heldout,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,67000,36.0028,35.6869,63.6426,0,heldout,
real_matbench_dielectric,gp_ucb,67000,36.0028,34.2352,63.6426,0,heldout,
real_matbench_dielectric,llm_transfer_router,67000,37.2639,33.1875,62.3815,0,heldout,
real_matbench_dielectric,matched_target_only_llm,67000,37.2639,33.1875,62.3815,0,heldout,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,67000,36.5426,35.4249,63.1028,0,heldout,
real_matbench_dielectric,source_warmstart_only,67000,37.2639,33.1875,62.3815,0,heldout,
real_matbench_dielectric,target_acquisition_portfolio,67000,37.2639,34.7579,62.3815,0,heldout,
real_matbench_dielectric,care_source_outcome_router,67001,79.1231,50.8373,20.5223,1,heldout,matched_target_only_llm
real_matbench_dielectric,fixed_data_only_transfer,67001,79.1231,50.8373,20.5223,1,heldout,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,67001,33.3834,32.8521,66.262,0,heldout,
real_matbench_dielectric,gp_ucb,67001,35.9775,34.1491,63.6679,0,heldout,
real_matbench_dielectric,llm_transfer_router,67001,79.1231,47.24,20.5223,1,heldout,
real_matbench_dielectric,matched_target_only_llm,67001,79.1231,50.8373,20.5223,1,heldout,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,67001,43.9765,34.2876,55.6689,0,heldout,
real_matbench_dielectric,source_warmstart_only,67001,79.1231,50.8373,20.5223,1,heldout,
real_matbench_dielectric,target_acquisition_portfolio,67001,43.9765,34.2876,55.6689,0,heldout,
real_matbench_dielectric,care_source_outcome_router,67002,44.0772,42.7718,55.5682,0,heldout,matched_target_only_llm
real_matbench_dielectric,fixed_data_only_transfer,67002,44.0772,42.7718,55.5682,0,heldout,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,67002,59.5114,44.8977,40.134,0,heldout,
real_matbench_dielectric,gp_ucb,67002,40.6927,39.0201,58.9527,0,heldout,
real_matbench_dielectric,llm_transfer_router,67002,44.0772,42.7718,55.5682,0,heldout,
real_matbench_dielectric,matched_target_only_llm,67002,44.0772,42.7718,55.5682,0,heldout,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,67002,46.5239,39.6979,53.1215,0,heldout,
